partida_id,rodata,data,hora,mandante,visitante,vencedor,arena,mandante_placar,visitante_placar,mandante_estado,visitante_estado,ano,mes,dia_semana,tipo_resultado,diferenca_gols,total_gols,foi_equilibrado,foi_goleada,mandante_chutes,mandante_chutes_no_alvo,mandante_posse_de_bola,mandante_passes,mandante_precisao_passes,mandante_faltas,mandante_cartao_amarelo,mandante_cartao_vermelho,mandante_impedimentos,mandante_escanteios,visitante_chutes,visitante_chutes_no_alvo,visitante_posse_de_bola,visitante_passes,visitante_precisao_passes,visitante_faltas,visitante_cartao_amarelo,visitante_cartao_vermelho,visitante_impedimentos,visitante_escanteios,gols_contra,total_gols_registrados,gols_penalty,total_cartoes_amarelos,total_cartoes,total_cartoes_vermelhos
6516,2,2019-05-01,16:01,Internacional,Flamengo,Internacional,Estádio José Pinheiro Borda,2,1,RS,RJ,2019,5,Wednesday,Vitória Mandante,1,3,True,False,17.0,7.0,45.0,431.0,81.0,8,3,0,1,4,11.0,5.0,55.0,513.0,81.0,9,2,0,3,5,0,3,0,5,5,0
6518,2,2019-05-01,16:01,Corinthians,Chapecoense,Corinthians,Neo Química Arena,1,0,SP,SC,2019,5,Wednesday,Vitória Mandante,1,1,True,False,12.0,4.0,52.0,424.0,81.0,14,2,0,1,7,10.0,1.0,48.0,403.0,78.0,10,1,0,1,2,0,1,0,3,3,0
6519,2,2019-05-01,19:15,Cruzeiro,Ceara,Cruzeiro,Mineirão,1,0,MG,CE,2019,5,Wednesday,Vitória Mandante,1,1,True,False,11.0,4.0,59.0,614.0,88.0,10,1,0,1,2,14.0,4.0,41.0,426.0,81.0,12,0,0,2,3,0,1,0,1,1,0
6520,2,2019-05-01,19:17,Avai,Gremio,-,Ressacada,1,1,SC,RS,2019,5,Wednesday,Empate,0,2,True,False,13.0,3.0,43.0,375.0,73.0,15,4,0,0,11,4.0,2.0,57.0,504.0,79.0,17,3,0,0,4,1,2,0,7,7,0
6521,2,2019-05-01,21:31,Goias,Sao Paulo,Sao Paulo,Estádio do Governo do Estado de Goiás (Serra Dourada),1,2,GO,SP,2019,5,Wednesday,Vitória Visitante,1,3,True,False,13.0,2.0,47.0,380.0,82.0,15,3,0,0,5,14.0,5.0,53.0,433.0,86.0,12,2,1,1,10,0,3,0,5,6,1
6522,2,2019-05-01,21:31,Vasco,Atletico-MG,Atletico-MG,Estádio Vasco da Gama,1,2,RJ,MG,2019,5,Wednesday,Vitória Visitante,1,3,True,False,21.0,4.0,51.0,461.0,83.0,12,0,0,0,8,14.0,4.0,49.0,466.0,82.0,9,0,0,1,4,0,3,0,0,0,0
6523,2,2019-05-01,21:31,Fortaleza,Athletico-PR,Fortaleza,Arena Castelão,2,1,CE,PR,2019,5,Wednesday,Vitória Mandante,1,3,True,False,18.0,5.0,36.0,291.0,80.0,12,3,0,1,2,10.0,4.0,64.0,507.0,89.0,19,3,0,0,7,0,3,0,6,6,0
6524,2,2019-05-02,19:15,Santos,Fluminense,Santos,Estádio Urbano Caldeira,2,1,SP,RJ,2019,5,Thursday,Vitória Mandante,1,3,True,False,22.0,10.0,42.0,377.0,81.0,25,3,0,1,6,10.0,4.0,58.0,517.0,85.0,14,2,0,3,1,0,3,0,5,5,0
6525,2,2019-05-02,20:01,Botafogo-RJ,Bahia,Botafogo-RJ,Estádio Nilton Santos,3,2,RJ,BA,2019,5,Thursday,Vitória Mandante,1,5,True,False,9.0,5.0,53.0,482.0,80.0,11,3,0,0,3,19.0,4.0,47.0,421.0,79.0,15,0,0,4,6,0,5,0,3,3,0
6527,3,2019-05-04,19:00,Palmeiras,Internacional,Palmeiras,Allianz Parque,1,0,SP,RS,2019,5,Saturday,Vitória Mandante,1,1,True,False,13.0,5.0,34.0,255.0,72.0,15,2,0,0,4,10.0,2.0,66.0,477.0,82.0,18,5,0,0,5,0,1,0,7,7,0
6526,3,2019-05-04,19:01,Vasco,Corinthians,-,Arena da Amazônia,1,1,RJ,SP,2019,5,Saturday,Empate,0,2,True,False,13.0,4.0,46.0,342.0,80.0,21,2,0,0,8,11.0,2.0,54.0,411.0,84.0,8,1,0,0,2,0,2,1,3,3,0
6528,3,2019-05-04,21:01,Ceara,Atletico-MG,Atletico-MG,Arena Castelão,1,2,CE,MG,2019,5,Saturday,Vitória Visitante,1,3,True,False,9.0,3.0,46.0,450.0,84.0,12,0,0,1,6,15.0,6.0,54.0,531.0,87.0,7,1,0,1,4,0,3,0,1,1,0
6529,3,2019-05-05,12:03,Chapecoense,Athletico-PR,-,Arena Condá,1,1,SC,PR,2019,5,Sunday,Empate,0,2,True,False,16.0,5.0,51.0,384.0,85.0,16,1,0,1,8,17.0,6.0,49.0,399.0,85.0,17,3,0,2,3,0,2,0,4,4,0
6531,3,2019-05-05,16:00,Botafogo-RJ,Fortaleza,Botafogo-RJ,Estádio Nilton Santos,1,0,RJ,CE,2019,5,Sunday,Vitória Mandante,1,1,True,False,9.0,4.0,57.0,539.0,89.0,10,0,0,0,7,14.0,3.0,43.0,406.0,87.0,16,2,0,1,4,0,1,0,2,2,0
6532,3,2019-05-05,16:00,CSA,Santos,-,Estádio Rei Pelé,0,0,AL,SP,2019,5,Sunday,Empate,0,0,True,False,10.0,3.0,28.0,250.0,66.0,11,1,0,1,2,17.0,7.0,72.0,632.0,85.0,13,4,0,1,12,0,0,0,5,5,0
6533,3,2019-05-05,16:00,Cruzeiro,Goias,Cruzeiro,Mineirão,2,1,MG,GO,2019,5,Sunday,Vitória Mandante,1,3,True,False,20.0,6.0,61.0,519.0,87.0,14,1,0,1,5,13.0,4.0,39.0,333.0,80.0,10,1,1,1,4,0,3,0,3,4,1
6530,3,2019-05-05,16:01,Sao Paulo,Flamengo,-,Morumbi,1,1,SP,RJ,2019,5,Sunday,Empate,0,2,True,False,22.0,11.0,65.0,456.0,87.0,16,1,0,0,6,9.0,1.0,35.0,259.0,71.0,15,7,0,2,2,0,2,0,8,8,0
6534,3,2019-05-05,19:00,Gremio,Fluminense,Fluminense,Arena do Grêmio,4,5,RS,RJ,2019,5,Sunday,Vitória Visitante,1,9,True,False,13.0,7.0,52.0,544.0,86.0,8,2,0,0,8,17.0,12.0,48.0,490.0,83.0,10,1,0,0,8,0,9,1,3,3,0
6535,3,2019-05-05,19:00,Bahia,Avai,Bahia,Itaipava Arena Fonte Nova,1,0,BA,SC,2019,5,Sunday,Vitória Mandante,1,1,True,False,20.0,11.0,53.0,394.0,74.0,27,1,0,0,9,9.0,1.0,47.0,367.0,76.0,15,2,0,1,1,0,1,0,3,3,0
6536,4,2019-05-11,16:01,Fluminense,Botafogo-RJ,Botafogo-RJ,Maracanã,0,1,RJ,RJ,2019,5,Saturday,Vitória Visitante,1,1,True,False,23.0,6.0,64.0,504.0,91.0,16,3,0,4,8,9.0,3.0,36.0,305.0,81.0,12,5,0,4,3,0,1,0,8,8,0
6537,4,2019-05-11,19:01,Corinthians,Gremio,-,Neo Química Arena,0,0,SP,RS,2019,5,Saturday,Empate,0,0,True,False,11.0,4.0,48.0,474.0,81.0,13,2,0,0,3,8.0,2.0,52.0,513.0,83.0,19,4,0,1,2,0,0,0,6,6,0
6538,4,2019-05-11,21:01,Goias,Ceara,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),2,1,GO,CE,2019,5,Saturday,Vitória Mandante,1,3,True,False,12.0,6.0,37.0,295.0,79.0,20,2,0,2,2,13.0,3.0,63.0,487.0,82.0,12,2,0,2,7,0,3,0,4,4,0
6541,4,2019-05-12,10:53,Atletico-MG,Palmeiras,Palmeiras,Mineirão,0,2,MG,SP,2019,5,Sunday,Vitória Visitante,2,2,False,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,0,2,0,4,4,0
6539,4,2019-05-12,11:00,Flamengo,Chapecoense,Flamengo,Maracanã,2,1,RJ,SC,2019,5,Sunday,Vitória Mandante,1,3,True,False,19.0,7.0,57.0,464.0,85.0,18,2,0,1,7,20.0,7.0,43.0,362.0,89.0,9,3,0,1,4,0,3,0,5,5,0
6542,4,2019-05-12,16:01,Internacional,Cruzeiro,Internacional,Estádio José Pinheiro Borda,3,1,RS,MG,2019,5,Sunday,Vitória Mandante,2,4,False,False,16.0,5.0,54.0,505.0,84.0,10,0,0,0,4,14.0,6.0,46.0,442.0,82.0,14,0,1,0,3,0,4,0,0,1,1
6540,4,2019-05-12,16:02,Santos,Vasco,Santos,Estádio Municipal Paulo Machado de Carvalho,3,0,SP,RJ,2019,5,Sunday,Vitória Mandante,3,3,False,True,23.0,8.0,56.0,435.0,79.0,18,2,0,1,8,15.0,5.0,44.0,346.0,75.0,11,3,1,5,5,0,3,0,6,7,1
6544,4,2019-05-12,19:00,Athletico-PR,Bahia,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,BA,2019,5,Sunday,Vitória Mandante,1,1,True,False,18.0,9.0,63.0,539.0,87.0,13,2,0,3,8,13.0,4.0,37.0,309.0,79.0,14,3,0,2,6,0,1,0,5,5,0
6545,4,2019-05-12,19:00,Fortaleza,Sao Paulo,Sao Paulo,Arena Castelão,0,1,CE,SP,2019,5,Sunday,Vitória Visitante,1,1,True,False,12.0,3.0,53.0,478.0,87.0,12,2,0,2,6,8.0,2.0,47.0,430.0,87.0,14,2,0,0,4,0,1,0,4,4,0
6543,4,2019-05-12,19:01,Avai,CSA,-,Ressacada,0,0,SC,AL,2019,5,Sunday,Empate,0,0,True,False,21.0,4.0,61.0,544.0,86.0,14,1,0,4,6,4.0,1.0,39.0,376.0,73.0,18,2,0,0,0,0,0,0,3,3,0
6546,5,2019-05-18,18:00,Fluminense,Cruzeiro,Fluminense,Maracanã,4,1,RJ,MG,2019,5,Saturday,Vitória Mandante,3,5,False,True,24.0,11.0,54.0,501.0,87.0,20,3,0,0,10,4.0,3.0,46.0,442.0,80.0,12,2,0,1,2,0,5,0,5,5,0
6548,5,2019-05-18,19:00,Atletico-MG,Flamengo,Atletico-MG,Estádio Raimundo Sampaio,2,1,MG,RJ,2019,5,Saturday,Vitória Mandante,1,3,True,False,11.0,5.0,33.0,255.0,73.0,11,3,1,0,2,24.0,10.0,67.0,488.0,84.0,8,1,0,0,18,0,3,0,4,5,1
6547,5,2019-05-18,19:01,Palmeiras,Santos,Palmeiras,Estádio Municipal Paulo Machado de Carvalho,4,0,SP,SP,2019,5,Saturday,Vitória Mandante,4,4,False,True,17.0,8.0,33.0,245.0,68.0,23,2,0,0,5,13.0,4.0,67.0,479.0,83.0,19,4,0,1,5,0,4,0,6,6,0
6549,5,2019-05-19,11:02,Sao Paulo,Bahia,-,Morumbi,0,0,SP,BA,2019,5,Sunday,Empate,0,0,True,False,11.0,3.0,58.0,512.0,86.0,9,1,1,3,4,17.0,2.0,42.0,371.0,77.0,19,3,0,1,6,0,0,0,4,5,1
6551,5,2019-05-19,16:00,Athletico-PR,Corinthians,Corinthians,Estádio Joaquim Américo Guimarães,0,2,PR,SP,2019,5,Sunday,Vitória Visitante,2,2,False,False,23.0,5.0,63.0,583.0,88.0,16,1,0,3,11,4.0,2.0,37.0,362.0,81.0,12,4,0,1,3,0,2,0,5,5,0
6553,5,2019-05-19,16:00,Chapecoense,Fortaleza,Fortaleza,Arena Condá,1,3,SC,CE,2019,5,Sunday,Vitória Visitante,2,4,False,False,19.0,4.0,53.0,419.0,83.0,16,1,0,0,9,12.0,8.0,47.0,395.0,77.0,12,1,0,2,4,0,4,0,2,2,0
6550,5,2019-05-19,16:01,Internacional,CSA,Internacional,Estádio José Pinheiro Borda,2,0,RS,AL,2019,5,Sunday,Vitória Mandante,2,2,False,False,14.0,7.0,63.0,601.0,86.0,11,2,0,4,4,12.0,5.0,37.0,342.0,77.0,9,3,0,2,3,0,2,0,5,5,0
6552,5,2019-05-19,16:01,Goias,Botafogo-RJ,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),1,0,GO,RJ,2019,5,Sunday,Vitória Mandante,1,1,True,False,19.0,6.0,31.0,238.0,78.0,18,1,0,7,9,6.0,2.0,69.0,571.0,87.0,14,3,0,0,3,0,1,0,4,4,0
6554,5,2019-05-19,18:59,Vasco,Avai,-,Estádio Vasco da Gama,1,1,RJ,SC,2019,5,Sunday,Empate,0,2,True,False,11.0,2.0,51.0,368.0,75.0,16,1,0,3,5,18.0,6.0,49.0,348.0,75.0,14,2,0,3,10,0,2,0,3,3,0
6555,5,2019-05-19,19:00,Ceara,Gremio,Ceara,Arena Castelão,2,1,CE,RS,2019,5,Sunday,Vitória Mandante,1,3,True,False,6.0,1.0,36.0,281.0,69.0,14,3,0,2,2,17.0,4.0,64.0,493.0,85.0,16,6,0,1,7,1,3,0,9,9,0
6556,6,2019-05-25,16:00,Botafogo-RJ,Palmeiras,Palmeiras,Estádio Nacional de Brasília,0,1,RJ,SP,2019,5,Saturday,Vitória Visitante,1,1,True,False,8.0,2.0,63.0,444.0,84.0,13,10,0,0,0,17.0,2.0,37.0,254.0,70.0,19,0,0,6,8,0,1,1,10,10,0
6557,6,2019-05-25,19:00,Gremio,Atletico-MG,Gremio,Arena do Grêmio,1,0,RS,MG,2019,5,Saturday,Vitória Mandante,1,1,True,False,24.0,8.0,57.0,570.0,88.0,10,1,0,0,13,9.0,5.0,43.0,437.0,81.0,14,4,0,0,4,0,1,0,5,5,0
6559,6,2019-05-26,16:01,Santos,Internacional,-,Estádio Urbano Caldeira,0,0,SP,RS,2019,5,Sunday,Empate,0,0,True,False,11.0,4.0,63.0,517.0,82.0,19,5,0,0,7,15.0,1.0,37.0,316.0,74.0,19,5,0,3,4,0,0,0,10,10,0
6558,6,2019-05-26,16:02,Flamengo,Athletico-PR,Flamengo,Maracanã,3,2,RJ,PR,2019,5,Sunday,Vitória Mandante,1,5,True,False,11.0,4.0,49.0,392.0,76.0,16,4,0,2,9,12.0,5.0,51.0,412.0,79.0,21,3,0,0,2,0,5,2,7,7,0
6560,6,2019-05-26,19:00,Fortaleza,Vasco,-,Arena Castelão,1,1,CE,RJ,2019,5,Sunday,Empate,0,2,True,False,12.0,3.0,62.0,539.0,88.0,9,1,0,0,2,14.0,2.0,38.0,337.0,83.0,12,2,0,0,5,0,2,1,3,3,0
6561,6,2019-05-26,19:00,Cruzeiro,Chapecoense,Chapecoense,Estádio Raimundo Sampaio,1,2,MG,SC,2019,5,Sunday,Vitória Visitante,1,3,True,False,18.0,3.0,65.0,559.0,84.0,13,1,0,1,8,10.0,5.0,35.0,313.0,71.0,11,3,0,0,2,0,3,0,4,4,0
6562,6,2019-05-26,19:01,Bahia,Fluminense,Bahia,Itaipava Arena Fonte Nova,3,2,BA,RJ,2019,5,Sunday,Vitória Mandante,1,5,True,False,10.0,5.0,33.0,303.0,75.0,9,2,0,0,3,11.0,4.0,67.0,603.0,90.0,10,2,1,2,3,0,5,2,5,6,1
6563,6,2019-05-26,19:01,Corinthians,Sao Paulo,Corinthians,Neo Química Arena,1,0,SP,SP,2019,5,Sunday,Vitória Mandante,1,1,True,False,13.0,5.0,40.0,296.0,75.0,16,3,0,1,3,9.0,1.0,60.0,438.0,78.0,14,4,0,3,4,0,1,0,7,7,0
6565,6,2019-05-27,20:00,Avai,Ceara,Ceara,Ressacada,1,2,SC,CE,2019,5,Monday,Vitória Visitante,1,3,True,False,13.0,3.0,52.0,417.0,70.0,21,4,0,2,3,9.0,4.0,48.0,399.0,72.0,15,3,0,1,0,0,3,0,7,7,0
6564,6,2019-05-27,20:01,CSA,Goias,CSA,Estádio Rei Pelé,1,0,AL,GO,2019,5,Monday,Vitória Mandante,1,1,True,False,16.0,4.0,44.0,334.0,76.0,19,3,0,1,3,15.0,5.0,56.0,412.0,79.0,10,1,0,0,9,0,1,0,4,4,0
6566,7,2019-06-01,16:01,Flamengo,Fortaleza,Flamengo,Estádio Nilton Santos,2,0,RJ,CE,2019,6,Saturday,Vitória Mandante,2,2,False,False,21.0,8.0,65.0,652.0,92.0,16,1,0,2,8,10.0,4.0,35.0,343.0,86.0,6,0,0,1,2,0,2,0,1,1,0
6567,7,2019-06-01,19:01,Bahia,Gremio,Bahia,Estádio de Pituaçu,1,0,BA,RS,2019,6,Saturday,Vitória Mandante,1,1,True,False,14.0,4.0,42.0,394.0,83.0,8,1,0,0,10,7.0,2.0,58.0,537.0,87.0,10,2,0,5,4,0,1,1,3,3,0
6568,7,2019-06-02,11:01,Botafogo-RJ,Vasco,Botafogo-RJ,Estádio Nilton Santos,1,0,RJ,RJ,2019,6,Sunday,Vitória Mandante,1,1,True,False,8.0,1.0,56.0,469.0,84.0,15,2,0,1,4,18.0,2.0,44.0,362.0,81.0,16,3,0,1,9,0,1,0,5,5,0
6571,7,2019-06-02,16:00,Sao Paulo,Cruzeiro,-,Estádio Municipal Paulo Machado de Carvalho,1,1,SP,MG,2019,6,Sunday,Empate,0,2,True,False,13.0,4.0,40.0,369.0,76.0,15,2,1,0,5,14.0,4.0,60.0,567.0,84.0,12,3,0,4,9,0,2,0,5,6,1
6569,7,2019-06-02,16:03,Ceara,Santos,Santos,Arena Castelão,0,1,CE,SP,2019,6,Sunday,Vitória Visitante,1,1,True,False,13.0,3.0,39.0,301.0,72.0,14,2,0,0,2,12.0,3.0,61.0,470.0,82.0,22,1,0,2,0,0,1,0,3,3,0
6570,7,2019-06-02,16:40,Athletico-PR,Fluminense,Athletico-PR,Estádio Joaquim Américo Guimarães,3,0,PR,RJ,2019,6,Sunday,Vitória Mandante,3,3,False,True,16.0,6.0,56.0,457.0,87.0,20,1,0,1,6,9.0,2.0,44.0,372.0,79.0,17,3,1,0,4,0,3,0,4,5,1
6572,7,2019-06-02,19:00,Atletico-MG,CSA,Atletico-MG,Estádio Raimundo Sampaio,4,0,MG,AL,2019,6,Sunday,Vitória Mandante,4,4,False,True,27.0,7.0,72.0,771.0,90.0,2,0,0,2,11,12.0,0.0,28.0,304.0,79.0,11,3,0,0,2,0,4,1,3,3,0
6573,7,2019-06-02,19:00,Chapecoense,Palmeiras,Palmeiras,Arena Condá,1,2,SC,SP,2019,6,Sunday,Vitória Visitante,1,3,True,False,18.0,4.0,55.0,410.0,81.0,14,2,0,1,3,14.0,6.0,45.0,356.0,77.0,21,5,0,0,5,0,3,1,7,7,0
6574,7,2019-06-02,19:00,Internacional,Avai,Internacional,Estádio José Pinheiro Borda,2,0,RS,SC,2019,6,Sunday,Vitória Mandante,2,2,False,False,11.0,7.0,64.0,682.0,87.0,11,0,0,3,5,14.0,1.0,36.0,382.0,78.0,12,0,0,1,7,0,2,0,0,0,0
6576,8,2019-06-07,20:30,Vasco,Internacional,Vasco,Estádio Vasco da Gama,2,1,RJ,RS,2019,6,Friday,Vitória Mandante,1,3,True,False,10.0,3.0,31.0,288.0,73.0,13,0,0,0,0,19.0,4.0,69.0,635.0,88.0,16,2,0,5,10,0,3,0,2,2,0
6577,8,2019-06-08,16:30,Palmeiras,Athletico-PR,Palmeiras,Allianz Parque,1,0,SP,PR,2019,6,Saturday,Vitória Mandante,1,1,True,False,21.0,3.0,43.0,304.0,77.0,16,2,0,1,7,7.0,3.0,57.0,406.0,82.0,29,4,0,1,7,0,1,1,6,6,0
6578,8,2019-06-08,19:00,Gremio,Fortaleza,Gremio,Estádio Francisco Stédile (Centenário),1,0,RS,CE,2019,6,Saturday,Vitória Mandante,1,1,True,False,12.0,4.0,66.0,630.0,89.0,7,1,0,3,10,5.0,2.0,34.0,343.0,78.0,7,4,1,0,1,0,1,0,5,6,1
6579,8,2019-06-08,19:00,Cruzeiro,Corinthians,-,Mineirão,0,0,MG,SP,2019,6,Saturday,Empate,0,0,True,False,25.0,7.0,45.0,448.0,83.0,12,1,0,2,11,5.0,1.0,55.0,538.0,86.0,13,1,0,1,5,0,0,0,2,2,0
6580,8,2019-06-08,19:31,Ceara,Bahia,-,Arena Castelão,0,0,CE,BA,2019,6,Saturday,Empate,0,0,True,False,22.0,5.0,63.0,477.0,81.0,12,2,0,1,9,9.0,1.0,37.0,296.0,65.0,10,2,0,3,1,0,0,0,4,4,0
6581,8,2019-06-08,21:00,Avai,Sao Paulo,-,Ressacada,0,0,SC,SP,2019,6,Saturday,Empate,0,0,True,False,11.0,1.0,37.0,302.0,65.0,17,5,0,1,4,12.0,3.0,63.0,513.0,80.0,17,2,0,1,10,0,0,0,7,7,0
6583,8,2019-06-09,19:00,Fluminense,Flamengo,-,Maracanã,0,0,RJ,RJ,2019,6,Sunday,Empate,0,0,True,False,18.0,6.0,64.0,607.0,88.0,14,2,0,1,5,11.0,2.0,36.0,339.0,79.0,17,3,0,0,2,0,0,0,5,5,0
6584,8,2019-06-09,19:00,Santos,Atletico-MG,Santos,Estádio Urbano Caldeira,3,1,SP,MG,2019,6,Sunday,Vitória Mandante,2,4,False,False,24.0,5.0,59.0,532.0,87.0,12,1,0,0,4,12.0,4.0,41.0,383.0,75.0,14,2,0,1,5,0,4,1,3,3,0
6582,8,2019-06-09,19:01,CSA,Botafogo-RJ,Botafogo-RJ,Estádio Rei Pelé,1,2,AL,RJ,2019,6,Sunday,Vitória Visitante,1,3,True,False,21.0,5.0,39.0,328.0,84.0,20,2,0,3,8,13.0,7.0,61.0,520.0,89.0,10,1,0,0,2,0,3,0,3,3,0
6585,8,2019-06-10,20:01,Goias,Chapecoense,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),3,1,GO,SC,2019,6,Monday,Vitória Mandante,2,4,False,False,17.0,7.0,51.0,353.0,80.0,14,2,0,0,6,12.0,2.0,49.0,350.0,81.0,17,0,1,0,6,0,4,2,2,3,1
6586,9,2019-06-12,19:17,Botafogo-RJ,Gremio,Gremio,Estádio Nilton Santos,0,1,RJ,RS,2019,6,Wednesday,Vitória Visitante,1,1,True,False,7.0,3.0,47.0,463.0,87.0,9,1,0,1,4,14.0,5.0,53.0,515.0,87.0,11,2,0,4,7,0,1,0,3,3,0
6587,9,2019-06-12,21:01,Fortaleza,Cruzeiro,Fortaleza,Arena Castelão,2,1,CE,MG,2019,6,Wednesday,Vitória Mandante,1,3,True,False,11.0,4.0,46.0,354.0,81.0,10,0,1,1,6,12.0,4.0,54.0,426.0,86.0,15,6,0,2,5,0,3,0,7,8,1
6588,9,2019-06-12,21:30,Internacional,Bahia,Internacional,Estádio José Pinheiro Borda,3,1,RS,BA,2019,6,Wednesday,Vitória Mandante,2,4,False,False,14.0,7.0,45.0,506.0,83.0,11,1,0,0,3,19.0,2.0,55.0,593.0,86.0,7,1,0,0,3,0,4,0,2,2,0
6589,9,2019-06-12,21:30,CSA,Flamengo,Flamengo,Estádio Nacional de Brasília,0,2,AL,RJ,2019,6,Wednesday,Vitória Visitante,2,2,False,False,10.0,2.0,34.0,276.0,69.0,13,3,0,1,3,24.0,11.0,66.0,515.0,85.0,10,1,0,2,12,0,2,0,4,4,0
6590,9,2019-06-12,21:31,Santos,Corinthians,Santos,Estádio Urbano Caldeira,1,0,SP,SP,2019,6,Wednesday,Vitória Mandante,1,1,True,False,19.0,4.0,53.0,461.0,80.0,16,4,0,2,2,2.0,0.0,47.0,413.0,76.0,13,4,0,1,3,0,1,0,8,8,0
6595,9,2019-06-13,14:08,Goias,Athletico-PR,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),2,1,GO,PR,2019,6,Thursday,Vitória Mandante,1,3,True,False,0.0,0.0,51.69882697947214,0.0,0.0,0,0,0,0,0,0.0,0.0,48.30117302052786,0.0,0.0,0,0,0,0,0,1,3,0,4,4,0
6591,9,2019-06-13,19:16,Vasco,Ceara,Vasco,Estádio Vasco da Gama,1,0,RJ,CE,2019,6,Thursday,Vitória Mandante,1,1,True,False,18.0,11.0,53.0,484.0,82.0,14,0,0,2,5,8.0,1.0,47.0,426.0,80.0,15,2,0,3,1,0,1,0,2,2,0
6592,9,2019-06-13,20:00,Chapecoense,Fluminense,-,Arena Condá,1,1,SC,RJ,2019,6,Thursday,Empate,0,2,True,False,15.0,4.0,35.0,296.0,78.0,12,2,0,1,5,10.0,3.0,65.0,549.0,89.0,21,5,1,1,3,0,2,1,8,9,1
6593,9,2019-06-13,20:00,Palmeiras,Avai,Palmeiras,Allianz Parque,2,0,SP,SC,2019,6,Thursday,Vitória Mandante,2,2,False,False,14.0,6.0,53.0,421.0,78.0,13,1,0,1,9,8.0,2.0,47.0,379.0,81.0,18,1,0,1,1,0,2,0,2,2,0
6594,9,2019-06-13,20:00,Atletico-MG,Sao Paulo,-,Estádio Raimundo Sampaio,1,1,MG,SP,2019,6,Thursday,Empate,0,2,True,False,20.0,8.0,69.0,721.0,87.0,13,2,0,0,12,9.0,3.0,31.0,318.0,75.0,17,4,0,0,5,0,2,0,6,6,0
6597,10,2019-07-13,16:59,Fortaleza,Avai,Fortaleza,Arena Castelão,2,0,CE,SC,2019,7,Saturday,Vitória Mandante,2,2,False,False,14.0,6.0,40.0,361.0,83.0,15,2,0,0,5,15.0,5.0,60.0,513.0,86.0,12,2,0,1,13,0,2,0,4,4,0
6596,10,2019-07-13,17:00,Gremio,Vasco,Gremio,Arena do Grêmio,2,1,RS,RJ,2019,7,Saturday,Vitória Mandante,1,3,True,False,11.0,6.0,71.0,622.0,88.0,18,2,0,2,4,10.0,5.0,29.0,255.0,71.0,12,4,0,1,6,0,3,1,6,6,0
6598,10,2019-07-13,19:01,Bahia,Santos,Santos,Estádio de Pituaçu,0,1,BA,SP,2019,7,Saturday,Vitória Visitante,1,1,True,False,12.0,2.0,38.0,330.0,74.0,13,2,0,0,5,17.0,6.0,62.0,527.0,84.0,11,3,0,1,7,0,1,0,5,5,0
6599,10,2019-07-13,19:01,Sao Paulo,Palmeiras,-,Morumbi,1,1,SP,SP,2019,7,Saturday,Empate,0,2,True,False,14.0,10.0,45.0,333.0,77.0,19,3,0,0,8,15.0,5.0,55.0,406.0,80.0,18,3,0,4,5,0,2,0,6,6,0
6600,10,2019-07-14,11:00,Flamengo,Goias,Flamengo,Maracanã,6,1,RJ,GO,2019,7,Sunday,Vitória Mandante,5,7,False,True,30.0,16.0,74.0,561.0,89.0,8,1,0,0,11,7.0,2.0,26.0,202.0,70.0,9,2,0,3,0,0,7,0,3,3,0
6602,10,2019-07-14,16:00,Athletico-PR,Internacional,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,RS,2019,7,Sunday,Vitória Mandante,1,1,True,False,17.0,6.0,61.0,460.0,85.0,15,3,0,2,6,12.0,4.0,39.0,303.0,78.0,16,3,0,3,2,0,1,0,6,6,0
6603,10,2019-07-14,16:00,Cruzeiro,Botafogo-RJ,-,Mineirão,0,0,MG,RJ,2019,7,Sunday,Empate,0,0,True,False,7.0,1.0,42.0,454.0,87.0,11,0,0,3,5,8.0,1.0,58.0,640.0,88.0,8,0,0,0,3,0,0,0,0,0,0
6601,10,2019-07-14,16:03,Corinthians,CSA,Corinthians,Neo Química Arena,1,0,SP,AL,2019,7,Sunday,Vitória Mandante,1,1,True,False,27.0,8.0,67.0,549.0,88.0,2,2,0,1,16,4.0,1.0,33.0,296.0,75.0,18,6,0,0,1,0,1,0,8,8,0
6604,10,2019-07-14,19:00,Chapecoense,Atletico-MG,Atletico-MG,Arena Condá,1,2,SC,MG,2019,7,Sunday,Vitória Visitante,1,3,True,False,15.0,3.0,38.0,264.0,70.0,20,3,0,2,5,21.0,7.0,62.0,439.0,80.0,16,5,0,2,10,0,3,0,8,8,0
6605,10,2019-07-15,20:01,Fluminense,Ceara,-,Maracanã,1,1,RJ,CE,2019,7,Monday,Empate,0,2,True,False,23.0,7.0,71.0,628.0,87.0,11,2,0,1,14,9.0,5.0,29.0,265.0,72.0,15,2,0,2,5,0,2,0,4,4,0
